date,bucket,count
2011-10,8,5687
2011-10,9,4573
2011-10,10,3250
2011-10,11,2737
2011-10,12,2295
2011-10,13,2022
2011-10,14,1864
2011-10,15,1509
2011-10,16,1251
2011-10,17,983
2011-10,18,802
2011-10,19,686
2011-10,20,572
2011-10,21,518
2011-10,22,410
2011-10,23,372
2011-10,24,324
2011-10,25,245
2011-10,26,209
2011-10,27,215
2011-10,28,159
2011-10,29,150
2011-10,30,123
2011-10,31,101
2011-10,32,110
2011-10,33,84
2011-10,34,62
2011-10,35,69
2011-10,36,46
2011-10,37,48
2011-10,38,34
2011-10,39,27
2011-10,40,16
2011-10,41,30
2011-10,42,19
2011-10,43,18
2011-10,44,14
2011-10,45,12
2011-10,46,15
2011-10,47,7
2011-10,48,11
2011-10,49,8
2011-10,50,13
2011-10,51,9
2011-10,52,13
2011-10,53,5
2011-10,54,13
2011-10,55,4
2011-10,56,7
2011-10,57,4
2011-10,58,3
2011-10,59,6
2011-10,60,4
2011-10,61,5
2011-10,62,4
2011-10,63,1
2011-10,64,2
2011-10,65,4
2011-10,66,3
2011-10,67,5
2011-10,68,2
2011-10,69,1
2011-10,70,3
2011-10,71,5
2011-10,72,2
2011-10,73,1
2011-10,74,2
2011-10,75,1
2011-10,77,1
2011-10,78,1
2011-10,79,1
2011-10,81,3
2011-10,82,1
2011-10,84,3
2011-10,89,2
2011-10,90,1
2011-10,91,2
2011-10,93,4
2011-10,95,2
2011-10,96,5
2011-10,97,2
2011-10,98,1
2011-10,99,2
2011-10,100,28
2011-11,0,177
2011-11,1,360
2011-11,2,67
2011-11,3,155
2011-11,4,391
2011-11,5,202
2011-11,6,167
2011-11,7,2251
2011-11,8,4062
2011-11,9,3278
2011-11,10,2548
2011-11,11,2029
2011-11,12,1696
2011-11,13,1489
2011-11,14,1430
2011-11,15,1165
2011-11,16,919
2011-11,17,714
2011-11,18,654
2011-11,19,531
2011-11,20,455
2011-11,21,383
2011-11,22,291
2011-11,23,245
2011-11,24,188
2011-11,25,190
2011-11,26,142
2011-11,27,115
2011-11,28,105
2011-11,29,84
2011-11,30,75
2011-11,31,50
2011-11,32,44
2011-11,33,40
2011-11,34,29
2011-11,35,25
2011-11,36,24
2011-11,37,26
2011-11,38,14
2011-11,39,20
2011-11,40,18
2011-11,41,21
2011-11,42,9
2011-11,43,9
2011-11,44,16
2011-11,45,12
2011-11,46,12
2011-11,47,12
2011-11,48,11
2011-11,49,6
2011-11,50,10
2011-11,51,12
2011-11,52,7
2011-11,53,4
2011-11,54,5
2011-11,55,6
2011-11,56,16
2011-11,57,9
2011-11,58,7
2011-11,59,3
2011-11,60,5
2011-11,61,6
2011-11,62,2
2011-11,63,1
2011-11,64,1
2011-11,65,2
2011-11,67,1
2011-11,68,2
2011-11,69,3
2011-11,70,1
2011-11,71,3
2011-11,72,3
2011-11,74,4
2011-11,75,2
2011-11,77,2
2011-11,78,1
2011-11,79,2
2011-11,80,1
2011-11,81,1
2011-11,82,3
2011-11,83,1
2011-11,84,2
2011-11,85,2
2011-11,86,1
2011-11,87,1
2011-11,88,1
2011-11,91,1
2011-11,92,1
2011-11,93,1
2011-11,94,1
2011-11,95,2
2011-11,96,1
2011-11,97,2
2011-11,98,1
2011-11,100,21
2011-12,0,92
2011-12,1,155
2011-12,2,13
2011-12,3,173
2011-12,4,264
2011-12,5,150
2011-12,6,104
2011-12,7,1534
2011-12,8,2384
2011-12,9,1928
2011-12,10,1507
2011-12,11,1143
2011-12,12,843
2011-12,13,756
2011-12,14,730
2011-12,15,589
2011-12,16,497
2011-12,17,454
2011-12,18,363
2011-12,19,353
2011-12,20,311
2011-12,21,247
2011-12,22,221
2011-12,23,155
2011-12,24,118
2011-12,25,102
2011-12,26,87
2011-12,27,65
2011-12,28,63
2011-12,29,50
2011-12,30,47
2011-12,31,30
2011-12,32,30
2011-12,33,22
2011-12,34,17
2011-12,35,27
2011-12,36,20
2011-12,37,18
2011-12,38,9
2011-12,39,13
2011-12,40,17
2011-12,41,12
2011-12,42,16
2011-12,43,6
2011-12,44,6
2011-12,45,10
2011-12,46,5
2011-12,47,4
2011-12,48,7
2011-12,49,1
2011-12,50,3
2011-12,51,4
2011-12,52,5
2011-12,53,1
2011-12,54,5
2011-12,55,5
2011-12,56,1
2011-12,57,4
2011-12,58,2
2011-12,59,1
2011-12,60,2
2011-12,61,3
2011-12,63,3
2011-12,64,3
2011-12,65,3
2011-12,68,1
2011-12,69,3
2011-12,70,1
2011-12,71,2
2011-12,73,1
2011-12,74,2
2011-12,76,1
2011-12,77,1
2011-12,78,2
2011-12,79,1
2011-12,83,2
2011-12,86,1
2011-12,92,1
2011-12,100,13
2012-01,0,325
2012-01,1,481
2012-01,2,119
2012-01,3,293
2012-01,4,323
2012-01,5,181
2012-01,6,297
2012-01,7,2447
2012-01,8,4885
2012-01,9,4501
2012-01,10,3913
2012-01,11,3338
2012-01,12,2451
2012-01,13,2169
2012-01,14,2057
2012-01,15,1882
2012-01,16,1593
2012-01,17,1318
2012-01,18,1090
2012-01,19,932
2012-01,20,744
2012-01,21,649
2012-01,22,568
2012-01,23,456
2012-01,24,385
2012-01,25,321
2012-01,26,281
2012-01,27,231
2012-01,28,219
2012-01,29,183
2012-01,30,143
2012-01,31,117
2012-01,32,96
2012-01,33,93
2012-01,34,76
2012-01,35,71
2012-01,36,52
2012-01,37,57
2012-01,38,48
2012-01,39,43
2012-01,40,45
2012-01,41,37
2012-01,42,34
2012-01,43,29
2012-01,44,32
2012-01,45,27
2012-01,46,27
2012-01,47,15
2012-01,48,12
2012-01,49,17
2012-01,50,17
2012-01,51,21
2012-01,52,18
2012-01,53,13
2012-01,54,15
2012-01,55,20
2012-01,56,11
2012-01,57,12
2012-01,58,6
2012-01,59,7
2012-01,60,7
2012-01,61,7
2012-01,62,10
2012-01,63,8
2012-01,64,5
2012-01,65,3
2012-01,66,3
2012-01,67,6
2012-01,68,4
2012-01,69,3
2012-01,70,5
2012-01,71,3
2012-01,72,3
2012-01,73,2
2012-01,74,4
2012-01,75,2
2012-01,76,5
2012-01,77,2
2012-01,78,2
2012-01,79,2
2012-01,80,2
2012-01,81,5
2012-01,82,4
2012-01,83,1
2012-01,84,2
2012-01,85,3
2012-01,86,3
2012-01,87,2
2012-01,88,3
2012-01,89,2
2012-01,90,1
2012-01,91,2
2012-01,92,1
2012-01,93,2
2012-01,94,1
2012-01,97,1
2012-01,98,2
2012-01,99,1
2012-01,100,45
2012-02,0,201
2012-02,1,431
2012-02,2,112
2012-02,3,51
2012-02,4,25
2012-02,5,40
2012-02,6,157
2012-02,7,2357
2012-02,8,4308
2012-02,9,3595
2012-02,10,3199
2012-02,11,2940
2012-02,12,2030
2012-02,13,1695
2012-02,14,1529
2012-02,15,1437
2012-02,16,1157
2012-02,17,1113
2012-02,18,968
2012-02,19,796
2012-02,20,621
2012-02,21,565
2012-02,22,494
2012-02,23,400
2012-02,24,368
2012-02,25,297
2012-02,26,240
2012-02,27,220
2012-02,28,169
2012-02,29,156
2012-02,30,123
2012-02,31,88
2012-02,32,100
2012-02,33,69
2012-02,34,65
2012-02,35,54
2012-02,36,57
2012-02,37,40
2012-02,38,40
2012-02,39,29
2012-02,40,40
2012-02,41,19
2012-02,42,19
2012-02,43,30
2012-02,44,21
2012-02,45,27
2012-02,46,19
2012-02,47,12
2012-02,48,23
2012-02,49,15
2012-02,50,9
2012-02,51,13
2012-02,52,10
2012-02,53,11
2012-02,54,9
2012-02,55,12
2012-02,56,14
2012-02,57,13
2012-02,58,3
2012-02,59,7
2012-02,60,5
2012-02,61,4
2012-02,62,3
2012-02,63,5
2012-02,64,3
2012-02,65,3
2012-02,66,5
2012-02,67,5
2012-02,68,1
2012-02,69,1
2012-02,70,2
2012-02,71,2
2012-02,72,1
2012-02,73,1
2012-02,75,4
2012-02,76,1
2012-02,78,1
2012-02,80,4
2012-02,82,1
2012-02,84,2
2012-02,85,2
2012-02,86,4
2012-02,87,3
2012-02,89,2
2012-02,90,1
2012-02,91,1
2012-02,92,1
2012-02,93,1
2012-02,94,2
2012-02,95,1
2012-02,96,1
2012-02,99,2
2012-02,100,19
2012-03,0,220
2012-03,1,390
2012-03,2,94
2012-03,3,50
2012-03,4,18
2012-03,5,32
2012-03,6,138
2012-03,7,2155
2012-03,8,3166
2012-03,9,2893
2012-03,10,2689
2012-03,11,2206
2012-03,12,1456
2012-03,13,1232
2012-03,14,1095
2012-03,15,1028
2012-03,16,836
2012-03,17,742
2012-03,18,621
2012-03,19,644
2012-03,20,599
2012-03,21,431
2012-03,22,335
2012-03,23,291
2012-03,24,234
2012-03,25,200
2012-03,26,145
2012-03,27,108
2012-03,28,111
2012-03,29,84
2012-03,30,63
2012-03,31,59
2012-03,32,46
2012-03,33,57
2012-03,34,54
2012-03,35,32
2012-03,36,32
2012-03,37,26
2012-03,38,31
2012-03,39,19
2012-03,40,17
2012-03,41,16
2012-03,42,8
2012-03,43,12
2012-03,44,7
2012-03,45,12
2012-03,46,10
2012-03,47,5
2012-03,48,14
2012-03,49,7
2012-03,50,9
2012-03,51,7
2012-03,52,3
2012-03,53,10
2012-03,54,7
2012-03,55,7
2012-03,56,5
2012-03,57,9
2012-03,58,1
2012-03,59,6
2012-03,60,4
2012-03,61,4
2012-03,62,2
2012-03,63,2
2012-03,64,3
2012-03,65,1
2012-03,66,2
2012-03,67,3
2012-03,68,1
2012-03,69,4
2012-03,70,2
2012-03,72,2
2012-03,73,1
2012-03,76,2
2012-03,78,2
2012-03,80,2
2012-03,81,2
2012-03,83,1
2012-03,87,1
2012-03,89,1
2012-03,91,1
2012-03,92,1
2012-03,93,1
2012-03,95,2
2012-03,96,1
2012-03,98,2
2012-03,100,16
2012-04,0,747
2012-04,1,1124
2012-04,2,386
2012-04,3,188
2012-04,4,118
2012-04,5,101
2012-04,6,117
2012-04,7,470
2012-04,8,1746
2012-04,9,4936
2012-04,10,4858
2012-04,11,4186
2012-04,12,3125
2012-04,13,2610
2012-04,14,2318
2012-04,15,2026
2012-04,16,1761
2012-04,17,1352
2012-04,18,1214
2012-04,19,992
2012-04,20,872
2012-04,21,714
2012-04,22,565
2012-04,23,494
2012-04,24,437
2012-04,25,392
2012-04,26,354
2012-04,27,312
2012-04,28,319
2012-04,29,283
2012-04,30,233
2012-04,31,170
2012-04,32,221
2012-04,33,183
2012-04,34,168
2012-04,35,137
2012-04,36,99
2012-04,37,96
2012-04,38,66
2012-04,39,109
2012-04,40,150
2012-04,41,112
2012-04,42,56
2012-04,43,48
2012-04,44,34
2012-04,45,35
2012-04,46,39
2012-04,47,25
2012-04,48,15
2012-04,49,25
2012-04,50,13
2012-04,51,17
2012-04,52,9
2012-04,53,15
2012-04,54,15
2012-04,55,9
2012-04,56,11
2012-04,57,12
2012-04,58,14
2012-04,59,7
2012-04,60,8
2012-04,61,5
2012-04,62,4
2012-04,63,3
2012-04,64,4
2012-04,65,3
2012-04,66,8
2012-04,67,1
2012-04,68,4
2012-04,69,5
2012-04,70,6
2012-04,71,3
2012-04,72,4
2012-04,73,3
2012-04,74,3
2012-04,75,2
2012-04,76,3
2012-04,77,4
2012-04,78,1
2012-04,80,1
2012-04,81,2
2012-04,82,1
2012-04,83,2
2012-04,84,2
2012-04,85,2
2012-04,86,3
2012-04,87,3
2012-04,91,2
2012-04,93,2
2012-04,95,4
2012-04,96,2
2012-04,97,1
2012-04,98,4
2012-04,100,25
2012-05,0,198
2012-05,1,482
2012-05,2,168
2012-05,3,95
2012-05,4,65
2012-05,5,81
2012-05,6,48
2012-05,7,79
2012-05,8,1155
2012-05,9,3962
2012-05,10,3920
2012-05,11,3402
2012-05,12,2681
2012-05,13,2086
2012-05,14,1816
2012-05,15,1565
2012-05,16,1373
2012-05,17,1234
2012-05,18,1102
2012-05,19,985
2012-05,20,944
2012-05,21,745
2012-05,22,657
2012-05,23,553
2012-05,24,439
2012-05,25,425
2012-05,26,357
2012-05,27,289
2012-05,28,219
2012-05,29,211
2012-05,30,166
2012-05,31,173
2012-05,32,140
2012-05,33,130
2012-05,34,120
2012-05,35,97
2012-05,36,79
2012-05,37,67
2012-05,38,53
2012-05,39,59
2012-05,40,50
2012-05,41,49
2012-05,42,40
2012-05,43,47
2012-05,44,31
2012-05,45,30
2012-05,46,36
2012-05,47,32
2012-05,48,18
2012-05,49,24
2012-05,50,30
2012-05,51,15
2012-05,52,22
2012-05,53,17
2012-05,54,17
2012-05,55,11
2012-05,56,10
2012-05,57,15
2012-05,58,10
2012-05,59,14
2012-05,60,10
2012-05,61,9
2012-05,62,17
2012-05,63,5
2012-05,64,8
2012-05,65,5
2012-05,66,10
2012-05,67,8
2012-05,68,4
2012-05,69,7
2012-05,70,4
2012-05,71,5
2012-05,72,6
2012-05,73,7
2012-05,74,2
2012-05,75,6
2012-05,76,8
2012-05,77,7
2012-05,78,3
2012-05,79,7
2012-05,80,6
2012-05,81,3
2012-05,82,3
2012-05,83,4
2012-05,84,3
2012-05,85,4
2012-05,86,5
2012-05,87,5
2012-05,88,1
2012-05,89,5
2012-05,90,4
2012-05,91,5
2012-05,92,5
2012-05,93,4
2012-05,94,1
2012-05,95,3
2012-05,96,4
2012-05,97,5
2012-05,98,2
2012-05,99,1
2012-05,100,158
2012-06,0,51
2012-06,1,197
2012-06,2,62
2012-06,3,56
2012-06,4,60
2012-06,5,61
2012-06,6,54
2012-06,7,48
2012-06,8,235
2012-06,9,1274
2012-06,10,1542
2012-06,11,1656
2012-06,12,1272
2012-06,13,1207
2012-06,14,1116
2012-06,15,1092
2012-06,16,1023
2012-06,17,940
2012-06,18,869
2012-06,19,851
2012-06,20,752
2012-06,21,764
2012-06,22,624
2012-06,23,617
2012-06,24,508
2012-06,25,469
2012-06,26,407
2012-06,27,372
2012-06,28,304
2012-06,29,248
2012-06,30,231
2012-06,31,206
2012-06,32,172
2012-06,33,184
2012-06,34,147
2012-06,35,132
2012-06,36,141
2012-06,37,142
2012-06,38,104
2012-06,39,98
2012-06,40,73
2012-06,41,83
2012-06,42,79
2012-06,43,73
2012-06,44,68
2012-06,45,40
2012-06,46,47
2012-06,47,49
2012-06,48,48
2012-06,49,49
2012-06,50,38
2012-06,51,36
2012-06,52,40
2012-06,53,32
2012-06,54,43
2012-06,55,43
2012-06,56,30
2012-06,57,25
2012-06,58,29
2012-06,59,28
2012-06,60,28
2012-06,61,22
2012-06,62,28
2012-06,63,11
2012-06,64,16
2012-06,65,16
2012-06,66,11
2012-06,67,24
2012-06,68,17
2012-06,69,22
2012-06,70,15
2012-06,71,12
2012-06,72,12
2012-06,73,13
2012-06,74,9
2012-06,75,13
2012-06,76,11
2012-06,77,13
2012-06,78,9
2012-06,79,6
2012-06,80,9
2012-06,81,13
2012-06,82,10
2012-06,83,2
2012-06,84,11
2012-06,85,5
2012-06,86,9
2012-06,87,9
2012-06,88,17
2012-06,89,9
2012-06,90,7
2012-06,91,13
2012-06,92,6
2012-06,93,6
2012-06,94,7
2012-06,95,4
2012-06,96,5
2012-06,97,3
2012-06,98,6
2012-06,99,11
2012-06,100,454
2012-07,0,219
2012-07,1,471
2012-07,2,200
2012-07,3,121
2012-07,4,121
2012-07,5,126
2012-07,6,97
2012-07,7,88
2012-07,8,56
2012-07,9,140
2012-07,10,1296
2012-07,11,3074
2012-07,12,3236
2012-07,13,2856
2012-07,14,2817
2012-07,15,2505
2012-07,16,2210
2012-07,17,2026
2012-07,18,1822
2012-07,19,1693
2012-07,20,1515
2012-07,21,1340
2012-07,22,1167
2012-07,23,1061
2012-07,24,971
2012-07,25,876
2012-07,26,810
2012-07,27,690
2012-07,28,655
2012-07,29,588
2012-07,30,524
2012-07,31,538
2012-07,32,455
2012-07,33,385
2012-07,34,370
2012-07,35,325
2012-07,36,280
2012-07,37,269
2012-07,38,229
2012-07,39,207
2012-07,40,209
2012-07,41,146
2012-07,42,175
2012-07,43,165
2012-07,44,107
2012-07,45,114
2012-07,46,120
2012-07,47,92
2012-07,48,98
2012-07,49,84
2012-07,50,81
2012-07,51,74
2012-07,52,78
2012-07,53,76
2012-07,54,77
2012-07,55,106
2012-07,56,112
2012-07,57,124
2012-07,58,104
2012-07,59,84
2012-07,60,74
2012-07,61,68
2012-07,62,62
2012-07,63,71
2012-07,64,62
2012-07,65,61
2012-07,66,54
2012-07,67,41
2012-07,68,57
2012-07,69,48
2012-07,70,47
2012-07,71,43
2012-07,72,30
2012-07,73,39
2012-07,74,39
2012-07,75,30
2012-07,76,32
2012-07,77,25
2012-07,78,32
2012-07,79,26
2012-07,80,27
2012-07,81,15
2012-07,82,28
2012-07,83,30
2012-07,84,20
2012-07,85,11
2012-07,86,22
2012-07,87,17
2012-07,88,19
2012-07,89,13
2012-07,90,17
2012-07,91,19
2012-07,92,13
2012-07,93,15
2012-07,94,14
2012-07,95,15
2012-07,96,13
2012-07,97,11
2012-07,98,16
2012-07,99,9
2012-07,100,760
2012-08,0,121
2012-08,1,347
2012-08,2,195
2012-08,3,143
2012-08,4,59
2012-08,5,75
2012-08,6,51
2012-08,7,48
2012-08,8,47
2012-08,9,128
2012-08,10,1473
2012-08,11,3316
2012-08,12,3655
2012-08,13,3383
2012-08,14,2811
2012-08,15,2227
2012-08,16,1905
2012-08,17,1680
2012-08,18,1486
2012-08,19,1331
2012-08,20,1120
2012-08,21,944
2012-08,22,848
2012-08,23,700
2012-08,24,626
2012-08,25,604
2012-08,26,538
2012-08,27,418
2012-08,28,381
2012-08,29,331
2012-08,30,283
2012-08,31,294
2012-08,32,238
2012-08,33,194
2012-08,34,160
2012-08,35,159
2012-08,36,135
2012-08,37,131
2012-08,38,120
2012-08,39,111
2012-08,40,86
2012-08,41,66
2012-08,42,86
2012-08,43,70
2012-08,44,65
2012-08,45,70
2012-08,46,57
2012-08,47,62
2012-08,48,50
2012-08,49,56
2012-08,50,43
2012-08,51,51
2012-08,52,44
2012-08,53,31
2012-08,54,32
2012-08,55,23
2012-08,56,33
2012-08,57,22
2012-08,58,13
2012-08,59,17
2012-08,60,20
2012-08,61,23
2012-08,62,9
2012-08,63,14
2012-08,64,12
2012-08,65,20
2012-08,66,11
2012-08,67,11
2012-08,68,14
2012-08,69,9
2012-08,70,7
2012-08,71,10
2012-08,72,19
2012-08,73,12
2012-08,74,9
2012-08,75,11
2012-08,76,12
2012-08,77,8
2012-08,78,6
2012-08,79,9
2012-08,80,5
2012-08,81,6
2012-08,82,5
2012-08,83,7
2012-08,84,9
2012-08,85,6
2012-08,86,3
2012-08,87,3
2012-08,88,8
2012-08,89,6
2012-08,90,6
2012-08,91,5
2012-08,92,5
2012-08,93,4
2012-08,94,8
2012-08,95,4
2012-08,96,5
2012-08,97,7
2012-08,98,5
2012-08,99,5
2012-08,100,216
2012-09,0,60
2012-09,1,291
2012-09,2,147
2012-09,3,129
2012-09,4,80
2012-09,5,62
2012-09,6,49
2012-09,7,28
2012-09,8,43
2012-09,9,93
2012-09,10,626
2012-09,11,1159
2012-09,12,1482
2012-09,13,1965
2012-09,14,2014
2012-09,15,1765
2012-09,16,1452
2012-09,17,1271
2012-09,18,1215
2012-09,19,994
2012-09,20,904
2012-09,21,845
2012-09,22,728
2012-09,23,673
2012-09,24,576
2012-09,25,472
2012-09,26,417
2012-09,27,415
2012-09,28,316
2012-09,29,287
2012-09,30,255
2012-09,31,239
2012-09,32,196
2012-09,33,180
2012-09,34,168
2012-09,35,131
2012-09,36,117
2012-09,37,115
2012-09,38,72
2012-09,39,86
2012-09,40,67
2012-09,41,54
2012-09,42,50
2012-09,43,51
2012-09,44,48
2012-09,45,43
2012-09,46,41
2012-09,47,37
2012-09,48,39
2012-09,49,31
2012-09,50,27
2012-09,51,29
2012-09,52,19
2012-09,53,21
2012-09,54,26
2012-09,55,26
2012-09,56,13
2012-09,57,20
2012-09,58,11
2012-09,59,8
2012-09,60,20
2012-09,61,17
2012-09,62,10
2012-09,63,13
2012-09,64,11
2012-09,65,12
2012-09,66,14
2012-09,67,15
2012-09,68,10
2012-09,69,5
2012-09,70,5
2012-09,71,7
2012-09,72,4
2012-09,73,12
2012-09,74,9
2012-09,75,5
2012-09,76,2
